CODE_COMMUNE;NOM_COMMUNE;ID_EQUIPEMENTS;ID_ACTIVITES;NOM_ACTIVITES;NIVEAU_ACTIVITE
44162;Saint-Herblain;266223;6201;Randonnée pédestre;
44162;Saint-Herblain;266224;6201;Randonnée pédestre;
44162;Saint-Herblain;266227;6201;Randonnée pédestre;
44162;Saint-Herblain;266229;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;266284;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;266284;5204;Plongeon;Entrainement
44162;Saint-Herblain;266284;5202;Natation synchronisée;Compétition départementale
44162;Saint-Herblain;266284;5201;Natation course sportive;Entrainement
44162;Saint-Herblain;266284;2804;Plongée subaquatique (Plongée libre);Entrainement
44162;Saint-Herblain;266284;5208;Aquagym;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;266286;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;268297;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;270320;1401;Boxe Anglaise;Entrainement
44162;Saint-Herblain;270320;4301;Judo / Jujitsu / Taà¯so;Entrainement
44162;Saint-Herblain;270320;3101;Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact;Entrainement
44162;Saint-Herblain;270320;3602;Musculation;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;270320;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;270324;7901;Tennis;
44162;Saint-Herblain;270329;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44162;Saint-Herblain;276185;8901;Activités de forme et de santé;
44162;Saint-Herblain;276185;8901;Activités de forme et de santé;
44162;Saint-Herblain;282732;7301;Ballet sur glace / Danse sur glace / Patinage artistique;Compétition internationale
44162;Saint-Herblain;287413;1301;Bowling;Compétition régionale
44162;Saint-Herblain;287603;2901;Football / Football en salle (Futsal);Entrainement
44162;Saint-Herblain;290015;1101;Basket-Ball;Scolaire
44162;Saint-Herblain;290015;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;290017;1101;Basket-Ball;Scolaire
44162;Saint-Herblain;290017;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;290029;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290030;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290031;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290119;3301;Golf;Entrainement
44162;Saint-Herblain;290121;3301;Golf;Entrainement
44162;Saint-Herblain;290122;3301;Golf;Entrainement
44162;Saint-Herblain;290208;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290209;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290209;3602;Musculation;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290210;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290408;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290408;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290408;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290408;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290408;3801;Hockey en salle / Hockey sur gazon;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;290409;6302;Patinage de course;Entrainement
44162;Saint-Herblain;293156;6001;Pétanque et jeu provencal;Compétition départementale
44162;Saint-Herblain;293159;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293208;7901;Tennis;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293211;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293211;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293212;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293212;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293212;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293215;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293215;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293217;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293217;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293530;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293533;2601;Equitation;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293537;7801;Tai chi chuan / Chi gong;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293537;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293537;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293537;3404;Expression gymnique;Scolaire
44162;Saint-Herblain;293539;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293541;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;293541;1101;Basket-Ball;Scolaire
44162;Saint-Herblain;293544;7901;Tennis;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293545;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293545;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293546;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293546;7801;Tai chi chuan / Chi gong;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293546;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293546;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293548;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;293549;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;293552;6302;Patinage de course;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;312700;2901;Football / Football en salle (Futsal);Compétition nationale
44162;Saint-Herblain;316168;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;316168;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;321666;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;327447;5208;Aquagym;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;327448;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;327449;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;327449;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;327450;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;327450;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;328750;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;328991;7901;Tennis;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;329000;503;Course sur piste;Scolaire
44162;Saint-Herblain;329000;501;Saut;Scolaire
44162;Saint-Herblain;329001;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;329001;2901;Football / Football en salle (Futsal);Scolaire
44162;Saint-Herblain;329342;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;329343;2901;Football / Football en salle (Futsal);Scolaire
44162;Saint-Herblain;329553;7901;Tennis;Compétition départementale
44162;Saint-Herblain;329555;2901;Football / Football en salle (Futsal);Compétition nationale
44162;Saint-Herblain;329556;2901;Football / Football en salle (Futsal);Entrainement
44162;Saint-Herblain;330191;501;Saut;Scolaire
44162;Saint-Herblain;330244;7801;Tai chi chuan / Chi gong;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330244;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330244;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330249;7801;Tai chi chuan / Chi gong;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330249;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330249;3404;Expression gymnique;Scolaire
44162;Saint-Herblain;330255;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330255;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330258;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330307;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330307;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330308;2402;Autres Danses;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330308;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330360;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330362;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330394;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44162;Saint-Herblain;330983;503;Course sur piste;Scolaire
44162;Saint-Herblain;330983;501;Saut;Scolaire
44162;Saint-Herblain;330985;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;330987;1101;Basket-Ball;Scolaire
44162;Saint-Herblain;330987;3701;Handball / Mini hand / Handball de plage;Scolaire
44162;Saint-Herblain;331059;2402;Autres Danses;Scolaire
44162;Saint-Herblain;331059;3404;Expression gymnique;Scolaire
44163;Saint-Herblon;67337;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44163;Saint-Herblon;67337;1101;Basket-Ball;Compétition départementale
44163;Saint-Herblon;67337;7901;Tennis;Compétition départementale
44163;Saint-Herblon;67337;2901;Football / Football en salle (Futsal);
44163;Saint-Herblon;67337;3701;Handball / Mini hand / Handball de plage;Scolaire
44163;Saint-Herblon;67337;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Scolaire
44163;Saint-Herblon;67337;3404;Expression gymnique;Loisir - Entretien - Remise en forme
44163;Saint-Herblon;67337;8001;Tennis de table;Compétition départementale
44163;Saint-Herblon;67337;101;Aéromodélisme;Entrainement
44163;Saint-Herblon;181397;2901;Football / Football en salle (Futsal);Compétition départementale
44163;Saint-Herblon;181409;2901;Football / Football en salle (Futsal);Compétition départementale
44163;Saint-Herblon;181420;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44163;Saint-Herblon;181420;9002;Sport scolaire;Scolaire
44163;Saint-Herblon;181432;7901;Tennis;Loisir - Entretien - Remise en forme
44163;Saint-Herblon;188997;6201;Randonnée pédestre;
44163;Saint-Herblon;188997;2608;Randonnée équestre;
44163;Saint-Herblon;188997;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;
44163;Saint-Herblon;189019;6201;Randonnée pédestre;
44163;Saint-Herblon;189019;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;
44163;Saint-Herblon;189030;8901;Activités de forme et de santé;
44163;Saint-Herblon;208910;2202;Bicross (BMX);
44163;Saint-Herblon;258247;101;Aéromodélisme;
44163;Saint-Herblon;280149;1001;Fosse universelle;Compétition départementale
44163;Saint-Herblon;291872;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44163;Saint-Herblon;291872;1701;Canoë de randonnée;Loisir - Entretien - Remise en forme
44163;Saint-Herblon;344207;3404;Expression gymnique;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;67283;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;67283;1101;Basket-Ball;Scolaire
44164;Saint-Hilaire-de-Chaléons;67283;7901;Tennis;Entrainement
44164;Saint-Hilaire-de-Chaléons;67283;3701;Handball / Mini hand / Handball de plage;Scolaire
44164;Saint-Hilaire-de-Chaléons;67283;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;67283;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;70977;2901;Football / Football en salle (Futsal);Compétition départementale
44164;Saint-Hilaire-de-Chaléons;70978;2901;Football / Football en salle (Futsal);Compétition départementale
44164;Saint-Hilaire-de-Chaléons;70979;2202;Bicross (BMX);Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;208559;2604;Saut d'obstacle;Entrainement
44164;Saint-Hilaire-de-Chaléons;208559;2605;Attelage;Entrainement
44164;Saint-Hilaire-de-Chaléons;208559;2606;Horse - Ball;Entrainement
44164;Saint-Hilaire-de-Chaléons;208559;2601;Equitation;Entrainement
44164;Saint-Hilaire-de-Chaléons;208590;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;208590;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;208701;3602;Musculation;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;283525;8001;Tennis de table;Entrainement
44164;Saint-Hilaire-de-Chaléons;344172;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344172;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344172;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344172;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344172;7901;Tennis;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344172;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344175;6302;Patinage de course;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344175;503;Course sur piste;Loisir - Entretien - Remise en forme
44164;Saint-Hilaire-de-Chaléons;344178;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;67677;1101;Basket-Ball;Compétition départementale
44165;Saint-Hilaire-de-Clisson;67677;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;67677;7901;Tennis;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;67677;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;181512;2402;Autres Danses;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;181512;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;181522;2901;Football / Football en salle (Futsal);Compétition départementale
44165;Saint-Hilaire-de-Clisson;181528;2901;Football / Football en salle (Futsal);Compétition départementale
44165;Saint-Hilaire-de-Clisson;181536;7901;Tennis;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;279083;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44165;Saint-Hilaire-de-Clisson;279084;7204;Boules traditionnelles;Loisir - Entretien - Remise en forme
44166;Saint-Jean-de-Boiseau;66895;1101;Basket-Ball;Scolaire
44166;Saint-Jean-de-Boiseau;66895;7901;Tennis;Compétition départementale
44166;Saint-Jean-de-Boiseau;66895;8201;Tir à  l'arc;Compétition régionale
44166;Saint-Jean-de-Boiseau;66895;701;Badminton, Jeu de volant;Compétition départementale
44166;Saint-Jean-de-Boiseau;66896;1101;Basket-Ball;Compétition régionale
44166;Saint-Jean-de-Boiseau;66896;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44166;Saint-Jean-de-Boiseau;66896;3701;Handball / Mini hand / Handball de plage;Scolaire
44166;Saint-Jean-de-Boiseau;66896;6301;Patinage artistique et danse sur roulettes;Entrainement
44166;Saint-Jean-de-Boiseau;66896;6304;Hockey sur patins en ligne / Hockey sur patins;Entrainement
44166;Saint-Jean-de-Boiseau;180404;8001;Tennis de table;Compétition départementale
44166;Saint-Jean-de-Boiseau;180404;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44166;Saint-Jean-de-Boiseau;180404;701;Badminton, Jeu de volant;Entrainement
44166;Saint-Jean-de-Boiseau;180404;6301;Patinage artistique et danse sur roulettes;Entrainement
44166;Saint-Jean-de-Boiseau;180442;2901;Football / Football en salle (Futsal);Compétition départementale
44166;Saint-Jean-de-Boiseau;211285;2603;Dressage;Entrainement
44166;Saint-Jean-de-Boiseau;211285;2604;Saut d'obstacle;Entrainement
44166;Saint-Jean-de-Boiseau;211285;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
44166;Saint-Jean-de-Boiseau;211345;2601;Equitation;Entrainement
44166;Saint-Jean-de-Boiseau;211345;2605;Attelage;Compétition départementale
44166;Saint-Jean-de-Boiseau;271156;8201;Tir à  l'arc;
44166;Saint-Jean-de-Boiseau;271157;7901;Tennis;
44166;Saint-Jean-de-Boiseau;272011;6302;Patinage de course;Entrainement
44166;Saint-Jean-de-Boiseau;272011;6306;Planche à  roulettes (Skate);Entrainement
44168;Saint-Joachim;68748;2901;Football / Football en salle (Futsal);Compétition départementale
44168;Saint-Joachim;68749;2901;Football / Football en salle (Futsal);Compétition départementale
44168;Saint-Joachim;68750;7901;Tennis;Compétition départementale
44168;Saint-Joachim;73782;1101;Basket-Ball;Compétition régionale
44168;Saint-Joachim;73782;701;Badminton, Jeu de volant;Scolaire
44168;Saint-Joachim;73782;3701;Handball / Mini hand / Handball de plage;Scolaire
44168;Saint-Joachim;73782;7901;Tennis;Loisir - Entretien - Remise en forme
44168;Saint-Joachim;73782;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Scolaire
44168;Saint-Joachim;209598;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44168;Saint-Joachim;209598;2301;Cyclotourisme;Loisir - Entretien - Remise en forme
44168;Saint-Joachim;295989;3408;Gymnastique Acrobatique;Scolaire
44168;Saint-Joachim;295989;8001;Tennis de table;Scolaire
44168;Saint-Joachim;295990;6001;Pétanque et jeu provencal;Compétition départementale
44168;Saint-Joachim;295992;1101;Basket-Ball;Scolaire
44168;Saint-Joachim;295992;3701;Handball / Mini hand / Handball de plage;Scolaire
44168;Saint-Joachim;295993;3701;Handball / Mini hand / Handball de plage;Scolaire
44168;Saint-Joachim;312446;1101;Basket-Ball;Scolaire
44168;Saint-Joachim;312446;2901;Football / Football en salle (Futsal);Scolaire
44168;Saint-Joachim;312446;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
44168;Saint-Joachim;319692;8901;Activités de forme et de santé;Scolaire
44168;Saint-Joachim;319693;8901;Activités de forme et de santé;Scolaire
44168;Saint-Joachim;319695;8901;Activités de forme et de santé;Scolaire
44168;Saint-Joachim;319696;1101;Basket-Ball;Scolaire
44169;Saint-Julien-de-Concelles;69889;2901;Football / Football en salle (Futsal);Compétition départementale
44169;Saint-Julien-de-Concelles;69890;3408;Gymnastique Acrobatique;Entrainement
44169;Saint-Julien-de-Concelles;69891;2901;Football / Football en salle (Futsal);Compétition régionale
44169;Saint-Julien-de-Concelles;69892;2901;Football / Football en salle (Futsal);Compétition départementale
44169;Saint-Julien-de-Concelles;69893;7901;Tennis;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;69893;1101;Basket-Ball;Compétition régionale
44169;Saint-Julien-de-Concelles;69893;8001;Tennis de table;
44169;Saint-Julien-de-Concelles;69893;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;69893;3701;Handball / Mini hand / Handball de plage;
44169;Saint-Julien-de-Concelles;69893;8901;Activités de forme et de santé;Scolaire
44169;Saint-Julien-de-Concelles;69894;1101;Basket-Ball;Entrainement
44169;Saint-Julien-de-Concelles;69894;3701;Handball / Mini hand / Handball de plage;Compétition régionale
44169;Saint-Julien-de-Concelles;69894;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;69894;501;Saut;Entrainement
44169;Saint-Julien-de-Concelles;71147;8901;Activités de forme et de santé;Scolaire
44169;Saint-Julien-de-Concelles;71147;6301;Patinage artistique et danse sur roulettes;Entrainement
44169;Saint-Julien-de-Concelles;71147;6303;Roller acrobatique;Entrainement
44169;Saint-Julien-de-Concelles;71147;6304;Hockey sur patins en ligne / Hockey sur patins;Entrainement
44169;Saint-Julien-de-Concelles;71147;6306;Planche à  roulettes (Skate);Entrainement
44169;Saint-Julien-de-Concelles;71147;2402;Autres Danses;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;73529;501;Saut;Compétition départementale
44169;Saint-Julien-de-Concelles;73529;502;Lancer;Compétition départementale
44169;Saint-Julien-de-Concelles;73529;503;Course sur piste;Compétition départementale
44169;Saint-Julien-de-Concelles;137140;2603;Dressage;Entrainement
44169;Saint-Julien-de-Concelles;137140;2601;Equitation;Entrainement
44169;Saint-Julien-de-Concelles;137140;2604;Saut d'obstacle;Entrainement
44169;Saint-Julien-de-Concelles;137147;2601;Equitation;Entrainement
44169;Saint-Julien-de-Concelles;137147;2603;Dressage;Entrainement
44169;Saint-Julien-de-Concelles;137147;2604;Saut d'obstacle;Entrainement
44169;Saint-Julien-de-Concelles;137147;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;181296;8001;Tennis de table;Compétition régionale
44169;Saint-Julien-de-Concelles;209242;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;209251;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;211116;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;211133;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Scolaire
44169;Saint-Julien-de-Concelles;211133;5501;Pêche au coup en eau douce;Compétition départementale
44169;Saint-Julien-de-Concelles;211133;8503;Voile radio commandée;Compétition départementale
44169;Saint-Julien-de-Concelles;211133;8501;Planche à  Voile;Entrainement
44169;Saint-Julien-de-Concelles;211150;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;266498;2601;Equitation;Entrainement
44169;Saint-Julien-de-Concelles;266498;2603;Dressage;Entrainement
44169;Saint-Julien-de-Concelles;266498;2605;Attelage;Entrainement
44169;Saint-Julien-de-Concelles;266498;2604;Saut d'obstacle;Entrainement
44169;Saint-Julien-de-Concelles;266498;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;271218;6306;Planche à  roulettes (Skate);Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;271218;6303;Roller acrobatique;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;284068;7901;Tennis;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;284279;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;317874;2901;Football / Football en salle (Futsal);Entrainement
44169;Saint-Julien-de-Concelles;317875;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;317876;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;317877;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;317878;2402;Autres Danses;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;317878;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44169;Saint-Julien-de-Concelles;317879;8901;Activités de forme et de santé;Scolaire
44169;Saint-Julien-de-Concelles;320035;3401;Gymnastique Artistique;Compétition régionale
44169;Saint-Julien-de-Concelles;320035;3402;Gymnastique Rythmique;Compétition régionale
44169;Saint-Julien-de-Concelles;324157;2603;Dressage;Entrainement
44169;Saint-Julien-de-Concelles;324158;2602;Concours complet;Entrainement
44169;Saint-Julien-de-Concelles;352445;2901;Football / Football en salle (Futsal);Compétition départementale
44170;Saint-Julien-de-Vouvantes;66839;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;66839;2901;Football / Football en salle (Futsal);Entrainement
44170;Saint-Julien-de-Vouvantes;66839;1101;Basket-Ball;Scolaire
44170;Saint-Julien-de-Vouvantes;66839;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;66839;7901;Tennis;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;66839;3701;Handball / Mini hand / Handball de plage;Scolaire
44170;Saint-Julien-de-Vouvantes;66839;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;71140;2901;Football / Football en salle (Futsal);Compétition départementale
44170;Saint-Julien-de-Vouvantes;206475;2901;Football / Football en salle (Futsal);Compétition départementale
44170;Saint-Julien-de-Vouvantes;217275;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;274588;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;289488;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;344531;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;344531;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;344531;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;344531;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44170;Saint-Julien-de-Vouvantes;344531;7901;Tennis;Loisir - Entretien - Remise en forme
44171;Saint-Léger-les-Vignes;70669;8001;Tennis de table;Compétition départementale
44171;Saint-Léger-les-Vignes;70670;1101;Basket-Ball;Compétition départementale
44171;Saint-Léger-les-Vignes;70670;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44171;Saint-Léger-les-Vignes;70670;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44171;Saint-Léger-les-Vignes;70670;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44171;Saint-Léger-les-Vignes;216894;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44171;Saint-Léger-les-Vignes;216894;4301;Judo / Jujitsu / Taà¯so;Entrainement
44171;Saint-Léger-les-Vignes;219067;7901;Tennis;Loisir - Entretien - Remise en forme
44171;Saint-Léger-les-Vignes;219074;1101;Basket-Ball;Scolaire
44171;Saint-Léger-les-Vignes;219074;3701;Handball / Mini hand / Handball de plage;Scolaire
44171;Saint-Léger-les-Vignes;219074;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
